user_id,signup_date,signup_month,acquisition_channel,city_tier,device_os,age_bracket
111455,2026-02-04,2026-02,paid_ads,Tier 1,Android,35-44
111456,2026-02-06,2026-02,referral,Tier 2,Android,45-54
111457,2026-02-25,2026-02,organic,Tier 2,Android,18-24
111458,2026-02-08,2026-02,paid_ads,Tier 2,Android,35-44
111459,2026-02-05,2026-02,referral,Tier 1,Android,35-44
111460,2026-02-15,2026-02,referral,Tier 3,Android,35-44
111461,2026-02-06,2026-02,paid_ads,Tier 2,Android,25-34
111462,2026-02-10,2026-02,organic,Tier 2,Android,25-34
111463,2026-02-04,2026-02,referral,Tier 1,Android,35-44
111464,2026-02-09,2026-02,organic,Tier 2,Android,25-34
111465,2026-02-03,2026-02,organic,Tier 1,Android,35-44
111466,2026-02-15,2026-02,organic,Tier 2,Android,45-54
111467,2026-02-07,2026-02,partner_bank,Tier 3,Android,45-54
111468,2026-02-06,2026-02,organic,Tier 2,Android,35-44
111469,2026-02-25,2026-02,paid_ads,Tier 3,iOS,45-54
111470,2026-02-17,2026-02,paid_ads,Tier 2,Android,45-54
111471,2026-02-10,2026-02,organic,Tier 1,Android,25-34
111472,2026-02-21,2026-02,organic,Tier 3,Android,25-34
111473,2026-02-05,2026-02,organic,Tier 3,Android,18-24
111474,2026-02-11,2026-02,organic,Tier 2,Android,25-34
111475,2026-02-21,2026-02,partner_bank,Tier 1,Android,25-34
111476,2026-02-11,2026-02,organic,Tier 2,Android,45-54
111477,2026-02-06,2026-02,referral,Tier 1,Android,45-54
111478,2026-02-16,2026-02,organic,Tier 3,Android,25-34
111479,2026-02-04,2026-02,paid_ads,Tier 2,iOS,35-44
111480,2026-02-04,2026-02,organic,Tier 1,iOS,35-44
111481,2026-02-14,2026-02,organic,Tier 1,Android,25-34
111482,2026-02-03,2026-02,organic,Tier 1,Android,35-44
111483,2026-02-03,2026-02,partner_bank,Tier 3,Android,35-44
111484,2026-02-07,2026-02,referral,Tier 1,Android,35-44
111485,2026-02-08,2026-02,organic,Tier 2,Android,25-34
111486,2026-02-09,2026-02,paid_ads,Tier 2,Android,25-34
111487,2026-02-15,2026-02,paid_ads,Tier 2,Android,25-34
111488,2026-02-11,2026-02,referral,Tier 2,iOS,35-44
111489,2026-02-14,2026-02,partner_bank,Tier 1,Android,45-54
111490,2026-02-03,2026-02,organic,Tier 1,Android,35-44
111491,2026-02-06,2026-02,paid_ads,Tier 1,Android,35-44
111492,2026-02-23,2026-02,paid_ads,Tier 3,Android,25-34
111493,2026-02-08,2026-02,referral,Tier 2,Android,25-34
111494,2026-02-05,2026-02,referral,Tier 1,Android,35-44
111495,2026-02-25,2026-02,organic,Tier 2,Android,45-54
111496,2026-02-08,2026-02,organic,Tier 1,Android,25-34
111497,2026-02-09,2026-02,referral,Tier 3,Android,18-24
111498,2026-02-05,2026-02,partner_bank,Tier 1,Android,45-54
111499,2026-02-13,2026-02,organic,Tier 3,Android,18-24
111500,2026-02-05,2026-02,referral,Tier 2,Android,25-34
111501,2026-02-12,2026-02,organic,Tier 2,Android,25-34
111502,2026-02-15,2026-02,organic,Tier 1,Android,55+
111503,2026-02-12,2026-02,organic,Tier 1,Android,18-24
111504,2026-02-03,2026-02,partner_bank,Tier 1,Android,35-44
111505,2026-02-03,2026-02,organic,Tier 3,Android,25-34
111506,2026-02-17,2026-02,organic,Tier 3,iOS,25-34
111507,2026-02-20,2026-02,organic,Tier 1,Android,25-34
111508,2026-02-04,2026-02,referral,Tier 3,iOS,25-34
111509,2026-02-07,2026-02,referral,Tier 2,Android,45-54
111510,2026-02-13,2026-02,organic,Tier 3,iOS,35-44
111511,2026-02-17,2026-02,organic,Tier 3,Android,45-54
111512,2026-02-20,2026-02,organic,Tier 3,Android,35-44
111513,2026-02-14,2026-02,organic,Tier 2,iOS,25-34
111514,2026-02-04,2026-02,paid_ads,Tier 2,Android,18-24
111515,2026-02-15,2026-02,paid_ads,Tier 2,Android,25-34
111516,2026-02-18,2026-02,organic,Tier 1,Android,25-34
111517,2026-02-07,2026-02,referral,Tier 2,Android,18-24
111518,2026-02-09,2026-02,organic,Tier 3,Android,18-24
111519,2026-02-04,2026-02,organic,Tier 1,Android,18-24
111520,2026-02-06,2026-02,referral,Tier 2,Android,25-34
111521,2026-02-18,2026-02,paid_ads,Tier 1,Android,18-24
111522,2026-02-03,2026-02,organic,Tier 2,Android,25-34
111523,2026-02-15,2026-02,organic,Tier 1,Android,25-34
111524,2026-02-03,2026-02,organic,Tier 3,Android,18-24
111525,2026-02-06,2026-02,organic,Tier 3,iOS,18-24
111526,2026-02-11,2026-02,referral,Tier 1,Android,35-44
111527,2026-02-01,2026-02,paid_ads,Tier 1,iOS,45-54
111528,2026-02-13,2026-02,organic,Tier 1,Android,25-34
111529,2026-02-06,2026-02,paid_ads,Tier 1,iOS,25-34
111530,2026-02-15,2026-02,partner_bank,Tier 2,Android,25-34
111531,2026-02-23,2026-02,organic,Tier 1,Android,25-34
111532,2026-02-08,2026-02,referral,Tier 2,Android,18-24
111533,2026-02-02,2026-02,organic,Tier 1,iOS,25-34
111534,2026-02-18,2026-02,referral,Tier 1,Android,25-34
111535,2026-02-06,2026-02,partner_bank,Tier 3,Android,25-34
111536,2026-02-04,2026-02,partner_bank,Tier 3,iOS,45-54
111537,2026-02-19,2026-02,referral,Tier 1,Android,25-34
111538,2026-02-05,2026-02,paid_ads,Tier 2,Android,18-24
111539,2026-02-12,2026-02,referral,Tier 1,Android,35-44
111540,2026-02-06,2026-02,paid_ads,Tier 3,Android,18-24
111541,2026-02-14,2026-02,partner_bank,Tier 3,Android,18-24
111542,2026-02-12,2026-02,paid_ads,Tier 2,Android,25-34
111543,2026-02-10,2026-02,organic,Tier 2,Android,35-44
111544,2026-02-11,2026-02,organic,Tier 3,Android,55+
111545,2026-02-05,2026-02,paid_ads,Tier 1,Android,35-44
111546,2026-02-02,2026-02,organic,Tier 2,iOS,45-54
111547,2026-02-16,2026-02,referral,Tier 1,Android,25-34
111548,2026-02-19,2026-02,referral,Tier 1,iOS,18-24
111549,2026-02-16,2026-02,paid_ads,Tier 2,Android,25-34
111550,2026-02-14,2026-02,paid_ads,Tier 1,iOS,35-44
111551,2026-02-09,2026-02,organic,Tier 1,Android,18-24
111552,2026-02-11,2026-02,paid_ads,Tier 1,Android,25-34
111553,2026-02-13,2026-02,paid_ads,Tier 3,Android,18-24
111554,2026-02-02,2026-02,organic,Tier 1,Android,25-34
111555,2026-02-08,2026-02,referral,Tier 2,Android,25-34
111556,2026-02-05,2026-02,referral,Tier 1,Android,35-44
111557,2026-02-07,2026-02,organic,Tier 3,iOS,25-34
111558,2026-02-15,2026-02,organic,Tier 1,Android,18-24
111559,2026-02-07,2026-02,organic,Tier 2,Android,25-34
111560,2026-02-14,2026-02,paid_ads,Tier 2,Android,18-24
111561,2026-02-23,2026-02,organic,Tier 2,iOS,18-24
111562,2026-02-20,2026-02,referral,Tier 3,Android,35-44
111563,2026-02-17,2026-02,referral,Tier 1,iOS,35-44
111564,2026-02-18,2026-02,organic,Tier 1,Android,25-34
111565,2026-02-08,2026-02,referral,Tier 2,Android,18-24
111566,2026-02-14,2026-02,organic,Tier 2,Android,45-54
111567,2026-02-13,2026-02,organic,Tier 3,Android,45-54
111568,2026-02-24,2026-02,organic,Tier 1,Android,45-54
111569,2026-02-11,2026-02,referral,Tier 3,Android,18-24
111570,2026-02-08,2026-02,referral,Tier 1,Android,18-24
111571,2026-02-17,2026-02,organic,Tier 1,Android,25-34
111572,2026-02-15,2026-02,organic,Tier 2,Android,25-34
111573,2026-02-04,2026-02,organic,Tier 3,Android,25-34
111574,2026-02-11,2026-02,organic,Tier 1,Android,35-44
111575,2026-02-11,2026-02,organic,Tier 3,Android,45-54
111576,2026-02-12,2026-02,organic,Tier 1,Android,35-44
111577,2026-02-21,2026-02,referral,Tier 3,Android,18-24
111578,2026-02-11,2026-02,partner_bank,Tier 1,Android,18-24
111579,2026-02-18,2026-02,organic,Tier 1,iOS,25-34
111580,2026-02-07,2026-02,paid_ads,Tier 3,Android,18-24
111581,2026-02-03,2026-02,organic,Tier 1,iOS,18-24
111582,2026-02-07,2026-02,organic,Tier 2,Android,18-24
111583,2026-02-10,2026-02,referral,Tier 3,iOS,25-34
111584,2026-02-17,2026-02,organic,Tier 1,Android,18-24
111585,2026-02-12,2026-02,referral,Tier 2,Android,45-54
111586,2026-02-08,2026-02,organic,Tier 2,Android,25-34
111587,2026-02-09,2026-02,paid_ads,Tier 1,iOS,45-54
111588,2026-02-26,2026-02,referral,Tier 1,Android,35-44
111589,2026-02-04,2026-02,paid_ads,Tier 1,Android,25-34
111590,2026-02-05,2026-02,organic,Tier 2,Android,25-34
111591,2026-02-12,2026-02,organic,Tier 2,Android,35-44
111592,2026-02-14,2026-02,paid_ads,Tier 2,iOS,25-34
111593,2026-02-08,2026-02,referral,Tier 2,Android,25-34
111594,2026-02-02,2026-02,referral,Tier 2,Android,18-24
111595,2026-02-10,2026-02,referral,Tier 3,Android,35-44
111596,2026-02-04,2026-02,paid_ads,Tier 2,Android,25-34
111597,2026-02-03,2026-02,referral,Tier 3,Android,18-24
111598,2026-02-07,2026-02,organic,Tier 2,iOS,35-44
111599,2026-02-04,2026-02,partner_bank,Tier 3,Android,18-24
111600,2026-02-08,2026-02,paid_ads,Tier 3,Android,55+
111601,2026-02-15,2026-02,organic,Tier 2,Android,35-44
111602,2026-02-02,2026-02,organic,Tier 2,Android,35-44
111603,2026-02-09,2026-02,paid_ads,Tier 1,Android,18-24
111604,2026-02-09,2026-02,referral,Tier 2,iOS,25-34
111605,2026-02-01,2026-02,partner_bank,Tier 2,iOS,18-24
111606,2026-02-14,2026-02,paid_ads,Tier 2,Android,25-34
111607,2026-02-03,2026-02,organic,Tier 1,Android,35-44
111608,2026-02-21,2026-02,organic,Tier 3,Android,18-24
111609,2026-02-12,2026-02,referral,Tier 1,Android,35-44
111610,2026-02-06,2026-02,referral,Tier 3,Android,25-34
111611,2026-02-21,2026-02,partner_bank,Tier 3,iOS,45-54
111612,2026-02-08,2026-02,paid_ads,Tier 1,Android,25-34
111613,2026-02-06,2026-02,partner_bank,Tier 2,Android,25-34
111614,2026-02-08,2026-02,paid_ads,Tier 2,Android,45-54
111615,2026-02-12,2026-02,paid_ads,Tier 3,Android,25-34
111616,2026-02-14,2026-02,referral,Tier 3,iOS,25-34
111617,2026-02-13,2026-02,referral,Tier 2,Android,25-34
111618,2026-02-20,2026-02,referral,Tier 3,Android,25-34
111619,2026-02-22,2026-02,paid_ads,Tier 1,iOS,25-34
111620,2026-02-05,2026-02,organic,Tier 1,Android,35-44
111621,2026-02-20,2026-02,partner_bank,Tier 2,Android,35-44
111622,2026-02-03,2026-02,referral,Tier 3,Android,25-34
111623,2026-02-22,2026-02,referral,Tier 1,iOS,18-24
111624,2026-02-06,2026-02,organic,Tier 2,iOS,18-24
111625,2026-02-06,2026-02,organic,Tier 1,iOS,25-34
111626,2026-02-08,2026-02,referral,Tier 1,Android,25-34
111627,2026-02-04,2026-02,organic,Tier 3,Android,25-34
111628,2026-02-17,2026-02,organic,Tier 2,Android,25-34
111629,2026-02-04,2026-02,organic,Tier 2,Android,35-44
111630,2026-02-08,2026-02,organic,Tier 2,Android,18-24
111631,2026-02-20,2026-02,partner_bank,Tier 2,Android,35-44
111632,2026-02-12,2026-02,referral,Tier 1,Android,18-24
111633,2026-02-12,2026-02,referral,Tier 2,iOS,25-34
111634,2026-02-26,2026-02,partner_bank,Tier 3,iOS,35-44
111635,2026-02-02,2026-02,organic,Tier 1,Android,25-34
111636,2026-02-07,2026-02,partner_bank,Tier 1,Android,35-44
111637,2026-02-04,2026-02,partner_bank,Tier 2,Android,35-44
111638,2026-02-05,2026-02,paid_ads,Tier 2,Android,45-54
111639,2026-02-05,2026-02,referral,Tier 1,iOS,25-34
111640,2026-02-12,2026-02,paid_ads,Tier 2,Android,45-54
111641,2026-02-06,2026-02,organic,Tier 3,Android,25-34
111642,2026-02-13,2026-02,organic,Tier 1,iOS,25-34
111643,2026-02-14,2026-02,organic,Tier 1,Android,35-44
111644,2026-02-08,2026-02,organic,Tier 2,Android,45-54
111645,2026-02-10,2026-02,organic,Tier 2,Android,45-54
111646,2026-02-04,2026-02,partner_bank,Tier 1,Android,25-34
111647,2026-02-15,2026-02,organic,Tier 2,Android,18-24
111648,2026-02-08,2026-02,referral,Tier 2,Android,25-34
111649,2026-02-17,2026-02,organic,Tier 2,Android,45-54
111650,2026-02-10,2026-02,organic,Tier 2,Android,55+
111651,2026-02-13,2026-02,paid_ads,Tier 1,Android,25-34
111652,2026-02-07,2026-02,paid_ads,Tier 1,Android,18-24
111653,2026-02-07,2026-02,paid_ads,Tier 3,Android,35-44
111654,2026-02-08,2026-02,paid_ads,Tier 2,Android,25-34
111655,2026-02-12,2026-02,paid_ads,Tier 2,Android,18-24
111656,2026-02-10,2026-02,organic,Tier 2,Android,35-44
111657,2026-02-16,2026-02,referral,Tier 1,Android,18-24
111658,2026-02-03,2026-02,organic,Tier 3,Android,35-44
111659,2026-02-19,2026-02,organic,Tier 2,Android,45-54
111660,2026-02-21,2026-02,partner_bank,Tier 1,Android,18-24
111661,2026-02-05,2026-02,paid_ads,Tier 1,Android,25-34
111662,2026-02-03,2026-02,referral,Tier 1,Android,35-44
111663,2026-02-11,2026-02,organic,Tier 1,Android,25-34
111664,2026-02-03,2026-02,paid_ads,Tier 2,Android,45-54
111665,2026-02-05,2026-02,partner_bank,Tier 1,iOS,18-24
111666,2026-02-10,2026-02,partner_bank,Tier 2,Android,55+
111667,2026-02-12,2026-02,paid_ads,Tier 2,Android,25-34
111668,2026-02-05,2026-02,referral,Tier 1,Android,18-24
111669,2026-02-21,2026-02,organic,Tier 1,iOS,35-44
111670,2026-02-04,2026-02,organic,Tier 1,iOS,35-44
111671,2026-02-04,2026-02,organic,Tier 2,Android,18-24
111672,2026-02-04,2026-02,referral,Tier 2,Android,35-44
111673,2026-02-21,2026-02,partner_bank,Tier 2,Android,18-24
111674,2026-02-19,2026-02,partner_bank,Tier 1,Android,18-24
111675,2026-02-02,2026-02,organic,Tier 3,iOS,25-34
111676,2026-02-14,2026-02,organic,Tier 2,Android,35-44
111677,2026-02-03,2026-02,organic,Tier 2,Android,35-44
111678,2026-02-03,2026-02,referral,Tier 2,Android,35-44
111679,2026-02-03,2026-02,paid_ads,Tier 1,iOS,25-34
111680,2026-02-17,2026-02,paid_ads,Tier 2,iOS,25-34
111681,2026-02-08,2026-02,partner_bank,Tier 2,Android,25-34
111682,2026-02-11,2026-02,referral,Tier 1,iOS,25-34
111683,2026-02-02,2026-02,paid_ads,Tier 1,Android,25-34
111684,2026-02-19,2026-02,partner_bank,Tier 2,iOS,45-54
111685,2026-02-24,2026-02,paid_ads,Tier 2,Android,25-34
111686,2026-02-05,2026-02,organic,Tier 3,Android,35-44
111687,2026-02-13,2026-02,organic,Tier 2,Android,35-44
111688,2026-02-13,2026-02,organic,Tier 3,Android,25-34
111689,2026-02-23,2026-02,organic,Tier 1,Android,18-24
111690,2026-02-09,2026-02,referral,Tier 2,Android,18-24
111691,2026-02-05,2026-02,paid_ads,Tier 1,iOS,25-34
111692,2026-02-07,2026-02,organic,Tier 3,Android,18-24
111693,2026-02-12,2026-02,organic,Tier 2,iOS,25-34
111694,2026-02-09,2026-02,organic,Tier 2,Android,35-44
111695,2026-02-03,2026-02,paid_ads,Tier 1,Android,25-34
111696,2026-02-16,2026-02,organic,Tier 2,Android,25-34
111697,2026-02-18,2026-02,organic,Tier 2,Android,18-24
111698,2026-02-09,2026-02,referral,Tier 1,Android,25-34
111699,2026-02-10,2026-02,referral,Tier 2,Android,25-34
111700,2026-02-09,2026-02,organic,Tier 2,Android,18-24
111701,2026-02-10,2026-02,paid_ads,Tier 2,Android,45-54
111702,2026-02-03,2026-02,referral,Tier 2,Android,25-34
111703,2026-02-08,2026-02,referral,Tier 2,Android,35-44
111704,2026-02-09,2026-02,paid_ads,Tier 1,Android,35-44
111705,2026-02-26,2026-02,organic,Tier 2,Android,18-24
111706,2026-02-02,2026-02,organic,Tier 3,Android,35-44
111707,2026-02-06,2026-02,referral,Tier 1,iOS,18-24
111708,2026-02-09,2026-02,organic,Tier 3,Android,18-24
111709,2026-02-18,2026-02,organic,Tier 3,Android,18-24
111710,2026-02-09,2026-02,organic,Tier 1,Android,45-54
111711,2026-02-06,2026-02,referral,Tier 1,iOS,25-34
111712,2026-02-10,2026-02,paid_ads,Tier 3,iOS,35-44
111713,2026-02-06,2026-02,referral,Tier 3,Android,35-44
111714,2026-02-10,2026-02,partner_bank,Tier 1,Android,18-24
111715,2026-02-13,2026-02,referral,Tier 3,Android,35-44
111716,2026-02-10,2026-02,referral,Tier 1,Android,18-24
111717,2026-02-12,2026-02,organic,Tier 2,Android,18-24
111718,2026-02-02,2026-02,organic,Tier 3,Android,25-34
111719,2026-02-13,2026-02,organic,Tier 1,Android,18-24
111720,2026-02-23,2026-02,organic,Tier 3,Android,35-44
111721,2026-02-09,2026-02,paid_ads,Tier 1,Android,35-44
111722,2026-02-16,2026-02,organic,Tier 2,Android,35-44
111723,2026-02-10,2026-02,organic,Tier 3,Android,45-54
111724,2026-02-14,2026-02,paid_ads,Tier 1,iOS,25-34
111725,2026-02-06,2026-02,organic,Tier 2,iOS,25-34
111726,2026-02-23,2026-02,partner_bank,Tier 3,Android,25-34
111727,2026-02-05,2026-02,paid_ads,Tier 3,Android,18-24
111728,2026-02-04,2026-02,organic,Tier 3,Android,45-54
111729,2026-02-02,2026-02,organic,Tier 3,Android,25-34
111730,2026-02-10,2026-02,partner_bank,Tier 1,Android,35-44
111731,2026-02-12,2026-02,paid_ads,Tier 2,Android,25-34
111732,2026-02-12,2026-02,partner_bank,Tier 2,Android,35-44
111733,2026-02-04,2026-02,organic,Tier 2,Android,25-34
111734,2026-02-12,2026-02,referral,Tier 2,Android,18-24
111735,2026-02-04,2026-02,organic,Tier 1,Android,25-34
111736,2026-02-15,2026-02,organic,Tier 3,Android,25-34
111737,2026-02-06,2026-02,organic,Tier 2,Android,25-34
111738,2026-02-08,2026-02,paid_ads,Tier 2,Android,18-24
111739,2026-02-07,2026-02,referral,Tier 2,iOS,25-34
111740,2026-02-07,2026-02,paid_ads,Tier 1,Android,18-24
111741,2026-02-14,2026-02,organic,Tier 2,Android,18-24
111742,2026-02-26,2026-02,partner_bank,Tier 2,Android,35-44
111743,2026-02-10,2026-02,organic,Tier 3,iOS,25-34
111744,2026-02-08,2026-02,partner_bank,Tier 3,Android,25-34
111745,2026-02-06,2026-02,paid_ads,Tier 3,Android,55+
111746,2026-02-12,2026-02,organic,Tier 3,Android,18-24
111747,2026-02-09,2026-02,paid_ads,Tier 3,iOS,35-44
111748,2026-02-15,2026-02,referral,Tier 1,Android,35-44
111749,2026-02-12,2026-02,organic,Tier 2,Android,25-34
111750,2026-02-08,2026-02,organic,Tier 1,Android,25-34
111751,2026-02-22,2026-02,partner_bank,Tier 2,iOS,25-34
111752,2026-02-01,2026-02,partner_bank,Tier 3,Android,25-34
111753,2026-02-13,2026-02,referral,Tier 2,Android,18-24
111754,2026-02-08,2026-02,organic,Tier 2,Android,25-34
111755,2026-02-04,2026-02,organic,Tier 2,Android,25-34
111756,2026-02-03,2026-02,organic,Tier 1,Android,25-34
111757,2026-02-12,2026-02,referral,Tier 3,Android,18-24
111758,2026-02-04,2026-02,referral,Tier 1,Android,25-34
111759,2026-02-18,2026-02,organic,Tier 1,Android,25-34
111760,2026-02-06,2026-02,paid_ads,Tier 1,Android,35-44
111761,2026-02-07,2026-02,partner_bank,Tier 3,Android,35-44
111762,2026-02-13,2026-02,organic,Tier 2,iOS,25-34
111763,2026-02-05,2026-02,referral,Tier 2,Android,18-24
111764,2026-02-01,2026-02,referral,Tier 2,Android,25-34
111765,2026-02-09,2026-02,organic,Tier 1,Android,35-44
111766,2026-02-10,2026-02,referral,Tier 1,iOS,25-34
111767,2026-02-09,2026-02,organic,Tier 1,Android,35-44
111768,2026-02-09,2026-02,organic,Tier 2,Android,35-44
111769,2026-02-13,2026-02,paid_ads,Tier 1,Android,25-34
111770,2026-02-18,2026-02,organic,Tier 2,Android,25-34
111771,2026-02-07,2026-02,paid_ads,Tier 2,iOS,18-24
111772,2026-02-16,2026-02,organic,Tier 2,Android,35-44
111773,2026-02-03,2026-02,paid_ads,Tier 3,Android,25-34
111774,2026-02-09,2026-02,paid_ads,Tier 1,iOS,25-34
111775,2026-02-07,2026-02,paid_ads,Tier 2,Android,18-24
111776,2026-02-09,2026-02,organic,Tier 1,Android,35-44
111777,2026-02-03,2026-02,referral,Tier 3,Android,55+
111778,2026-02-04,2026-02,partner_bank,Tier 3,Android,25-34
111779,2026-02-06,2026-02,organic,Tier 1,Android,25-34
111780,2026-02-06,2026-02,organic,Tier 1,Android,25-34
111781,2026-02-08,2026-02,organic,Tier 1,Android,25-34
111782,2026-02-09,2026-02,partner_bank,Tier 1,Android,25-34
111783,2026-02-05,2026-02,organic,Tier 1,Android,55+
111784,2026-02-12,2026-02,organic,Tier 1,Android,45-54
111785,2026-02-07,2026-02,partner_bank,Tier 1,Android,35-44
111786,2026-02-03,2026-02,organic,Tier 1,Android,18-24
111787,2026-02-05,2026-02,organic,Tier 2,Android,25-34
111788,2026-02-11,2026-02,referral,Tier 1,Android,18-24
111789,2026-02-12,2026-02,organic,Tier 2,Android,25-34
111790,2026-02-16,2026-02,referral,Tier 3,Android,25-34
111791,2026-02-05,2026-02,organic,Tier 2,Android,25-34
111792,2026-02-11,2026-02,referral,Tier 1,Android,45-54
111793,2026-02-09,2026-02,referral,Tier 3,Android,45-54
111794,2026-02-18,2026-02,organic,Tier 1,iOS,25-34
111795,2026-02-14,2026-02,referral,Tier 1,Android,35-44
111796,2026-02-04,2026-02,partner_bank,Tier 2,Android,45-54
111797,2026-02-22,2026-02,organic,Tier 1,Android,55+
111798,2026-02-07,2026-02,partner_bank,Tier 2,iOS,35-44
111799,2026-02-22,2026-02,partner_bank,Tier 3,Android,18-24
111800,2026-02-06,2026-02,organic,Tier 2,Android,35-44
111801,2026-02-09,2026-02,referral,Tier 3,iOS,25-34
111802,2026-02-10,2026-02,paid_ads,Tier 1,Android,25-34
111803,2026-02-03,2026-02,paid_ads,Tier 1,Android,45-54
111804,2026-02-14,2026-02,paid_ads,Tier 2,Android,35-44
111805,2026-02-03,2026-02,organic,Tier 2,Android,45-54
111806,2026-02-04,2026-02,partner_bank,Tier 2,Android,18-24
111807,2026-02-06,2026-02,organic,Tier 2,Android,35-44
111808,2026-02-22,2026-02,referral,Tier 1,Android,25-34
111809,2026-02-23,2026-02,partner_bank,Tier 3,Android,25-34
111810,2026-02-09,2026-02,organic,Tier 1,Android,45-54
111811,2026-02-10,2026-02,referral,Tier 3,Android,35-44
111812,2026-02-05,2026-02,paid_ads,Tier 1,Android,25-34
111813,2026-02-08,2026-02,partner_bank,Tier 2,Android,55+
111814,2026-02-24,2026-02,referral,Tier 2,iOS,35-44
111815,2026-02-16,2026-02,referral,Tier 2,Android,25-34
111816,2026-02-13,2026-02,organic,Tier 3,Android,18-24
111817,2026-02-06,2026-02,organic,Tier 2,Android,35-44
111818,2026-02-15,2026-02,organic,Tier 2,Android,25-34
111819,2026-02-23,2026-02,referral,Tier 3,iOS,25-34
111820,2026-02-25,2026-02,referral,Tier 1,Android,18-24
111821,2026-02-11,2026-02,organic,Tier 2,Android,35-44
111822,2026-02-04,2026-02,organic,Tier 2,iOS,35-44
111823,2026-02-23,2026-02,organic,Tier 1,Android,35-44
111824,2026-02-10,2026-02,partner_bank,Tier 1,Android,35-44
111825,2026-02-02,2026-02,organic,Tier 1,Android,18-24
111826,2026-02-03,2026-02,referral,Tier 1,Android,25-34
111827,2026-02-11,2026-02,paid_ads,Tier 2,Android,35-44
111828,2026-02-17,2026-02,partner_bank,Tier 2,Android,35-44
111829,2026-02-21,2026-02,paid_ads,Tier 1,iOS,25-34
111830,2026-02-21,2026-02,organic,Tier 2,Android,25-34
111831,2026-02-11,2026-02,organic,Tier 1,Android,35-44
