user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,rfm_score,segment
106728,65,8,3269.26,1,2,2,5,Dormant / Churned
106730,22,6,2243.5,2,2,2,6,Casual / New
106733,4,25,11575.04,3,3,3,9,Power Users
106734,3,11,5863.610000000001,3,3,3,9,Power Users
106735,10,37,22464.93,2,4,4,10,"At-Risk (was frequent, going quiet)"
106736,6,31,12294.48,3,4,3,10,Power Users
106738,11,10,5010.09,2,3,3,8,"At-Risk (was frequent, going quiet)"
106739,2,39,21313.42,3,4,4,11,Power Users
106740,1,42,21118.44,4,4,4,12,Power Users
106742,108,2,482.78,1,1,1,3,Dormant / Churned
106747,115,3,1570.27,1,1,2,4,Dormant / Churned
106751,3,105,51622.92,3,4,4,11,Power Users
106754,120,1,911.49,1,1,1,3,Dormant / Churned
106756,58,4,2536.62,1,2,2,5,Dormant / Churned
106758,1,88,35833.18,4,4,4,12,Power Users
106759,30,28,17496.5,2,4,4,10,"At-Risk (was frequent, going quiet)"
106763,2,36,20533.54,3,4,4,11,Power Users
106764,59,6,2493.62,1,2,2,5,Dormant / Churned
106766,103,2,440.53999999999996,1,1,1,3,Dormant / Churned
106767,118,1,365.6,1,1,1,3,Dormant / Churned
106768,84,6,2502.9,1,2,2,5,Dormant / Churned
106770,47,2,697.35,1,1,1,3,Dormant / Churned
106774,34,13,6284.18,1,3,3,7,"At-Risk (was frequent, going quiet)"
106777,8,28,16374.7,2,4,4,10,"At-Risk (was frequent, going quiet)"
106778,41,6,1498.68,1,2,2,5,Dormant / Churned
106779,2,76,36400.340000000004,3,4,4,11,Power Users
106780,133,1,377.77,1,1,1,3,Dormant / Churned
106782,120,1,334.56,1,1,1,3,Dormant / Churned
106783,0,99,47762.31,4,4,4,12,Power Users
106785,104,3,815.17,1,1,1,3,Dormant / Churned
106787,126,1,458.6,1,1,1,3,Dormant / Churned
106788,39,2,1298.69,1,1,2,4,Dormant / Churned
106791,2,32,18204.48,3,4,4,11,Power Users
106793,114,1,841.34,1,1,1,3,Dormant / Churned
106794,118,7,2530.76,1,2,2,5,Dormant / Churned
106796,6,6,3138.03,3,2,2,7,Regular Users
106797,15,7,2165.2799999999997,2,2,2,6,Casual / New
106800,28,27,14500.15,2,4,4,10,"At-Risk (was frequent, going quiet)"
106803,55,19,11933.65,1,3,3,7,"At-Risk (was frequent, going quiet)"
106805,4,3,4244.66,3,1,2,6,Casual / New
106809,112,1,117.7,1,1,1,3,Dormant / Churned
106811,107,1,3719.39,1,1,2,4,Dormant / Churned
106814,9,2,1053.81,2,1,1,4,Casual / New
106818,13,13,10228.59,2,3,3,8,"At-Risk (was frequent, going quiet)"
106819,21,10,4110.95,2,3,2,7,"At-Risk (was frequent, going quiet)"
106822,2,98,54496.159999999996,3,4,4,11,Power Users
106823,4,26,10971.49,3,4,3,10,Power Users
106824,19,31,17068.93,2,4,4,10,"At-Risk (was frequent, going quiet)"
106826,76,2,710.3,1,1,1,3,Dormant / Churned
106829,4,8,2409.98,3,2,2,7,Regular Users
106830,0,87,56466.11,4,4,4,12,Power Users
106832,122,1,277.95,1,1,1,3,Dormant / Churned
106833,54,23,11510.41,1,3,3,7,"At-Risk (was frequent, going quiet)"
106837,40,18,17941.93,1,3,4,8,"At-Risk (was frequent, going quiet)"
106843,5,24,12935.699999999999,3,3,3,9,Power Users
106847,10,11,5661.85,2,3,3,8,"At-Risk (was frequent, going quiet)"
106848,12,6,2377.35,2,2,2,6,Casual / New
106849,2,79,35530.34,3,4,4,11,Power Users
106851,4,27,12787.199999999999,3,4,3,10,Power Users
106852,9,49,26591.2,2,4,4,10,"At-Risk (was frequent, going quiet)"
106853,34,31,16298.17,1,4,4,9,"At-Risk (was frequent, going quiet)"
106855,4,39,18110.32,3,4,4,11,Power Users
106857,33,8,1776.21,1,2,2,5,Dormant / Churned
106859,4,98,54098.49,3,4,4,11,Power Users
106860,6,39,21135.56,3,4,4,11,Power Users
106861,1,45,23992.38,4,4,4,12,Power Users
106862,7,33,16308.97,2,4,4,10,"At-Risk (was frequent, going quiet)"
106864,23,31,12676.51,2,4,3,9,"At-Risk (was frequent, going quiet)"
106867,0,34,12069.94,4,4,3,11,Power Users
106869,107,1,204.36,1,1,1,3,Dormant / Churned
106871,0,7,3630.8199999999997,4,2,2,8,Regular Users
106873,0,33,21600.22,4,4,4,12,Power Users
106875,5,41,17276.07,3,4,4,11,Power Users
106878,7,31,18836.03,2,4,4,10,"At-Risk (was frequent, going quiet)"
106879,1,103,60372.6,4,4,4,12,Power Users
106882,1,32,14518.57,4,4,4,12,Power Users
106886,32,6,4791.58,1,2,3,6,Dormant / Churned
106887,2,40,21726.53,3,4,4,11,Power Users
106889,15,9,3602.38,2,3,2,7,"At-Risk (was frequent, going quiet)"
106890,1,89,51437.99,4,4,4,12,Power Users
106892,0,38,16959.350000000002,4,4,4,12,Power Users
106894,0,7,4552.46,4,2,3,9,Regular Users
106897,86,2,598.34,1,1,1,3,Dormant / Churned
106898,43,5,3224.9700000000003,1,2,2,5,Dormant / Churned
106899,75,5,3128.1899999999996,1,2,2,5,Dormant / Churned
106901,3,80,55936.44,3,4,4,11,Power Users
106910,5,40,18738.29,3,4,4,11,Power Users
106913,6,30,16552.11,3,4,4,11,Power Users
106918,1,11,3813.25,4,3,2,9,Regular Users
106920,2,38,19819.59,3,4,4,11,Power Users
106921,22,6,1858.49,2,2,2,6,Casual / New
106923,54,22,16963.7,1,3,4,8,"At-Risk (was frequent, going quiet)"
106924,15,4,568.47,2,2,1,5,Casual / New
106925,30,6,2768.8,2,2,2,6,Casual / New
106927,8,4,2975.0299999999997,2,2,2,6,Casual / New
106928,1,103,53859.62,4,4,4,12,Power Users
106929,44,12,8414.12,1,3,3,7,"At-Risk (was frequent, going quiet)"
106935,3,31,13783.4,3,4,4,11,Power Users
106936,126,2,3341.51,1,1,2,4,Dormant / Churned
106937,6,9,5608.799999999999,3,3,3,9,Power Users
106941,19,6,2293.96,2,2,2,6,Casual / New
106943,44,30,17058.3,1,4,4,9,"At-Risk (was frequent, going quiet)"
106945,1,33,16417.170000000002,4,4,4,12,Power Users
106947,82,4,2306.96,1,2,2,5,Dormant / Churned
106950,14,32,13999.44,2,4,4,10,"At-Risk (was frequent, going quiet)"
106952,18,11,4734.36,2,3,3,8,"At-Risk (was frequent, going quiet)"
106953,2,45,20355.47,3,4,4,11,Power Users
106955,2,32,16590.59,3,4,4,11,Power Users
106956,39,12,2945.93,1,3,2,6,"At-Risk (was frequent, going quiet)"
106957,21,9,3457.61,2,3,2,7,"At-Risk (was frequent, going quiet)"
106958,6,47,18956.72,3,4,4,11,Power Users
106959,13,31,16477.36,2,4,4,10,"At-Risk (was frequent, going quiet)"
106960,5,28,14271.5,3,4,4,11,Power Users
106961,43,2,914.5799999999999,1,1,1,3,Dormant / Churned
106962,5,36,14207.83,3,4,4,11,Power Users
106963,0,7,5638.7,4,2,3,9,Regular Users
106964,1,31,16836.61,4,4,4,12,Power Users
106965,12,38,18487.6,2,4,4,10,"At-Risk (was frequent, going quiet)"
106969,78,12,7627.9800000000005,1,3,3,7,"At-Risk (was frequent, going quiet)"
106970,2,43,20842.53,3,4,4,11,Power Users
106974,6,31,17263.5,3,4,4,11,Power Users
106976,2,40,27352.13,3,4,4,11,Power Users
106979,19,6,1194.77,2,2,1,5,Casual / New
106980,24,11,5934.92,2,3,3,8,"At-Risk (was frequent, going quiet)"
106981,109,4,541.55,1,2,1,4,Dormant / Churned
106982,0,87,59126.27,4,4,4,12,Power Users
106984,15,5,2640.97,2,2,2,6,Casual / New
106986,19,4,2833.2,2,2,2,6,Casual / New
106987,22,4,4111.32,2,2,2,6,Casual / New
106990,123,1,196.72,1,1,1,3,Dormant / Churned
106991,127,2,443.87,1,1,1,3,Dormant / Churned
106993,112,1,426.95,1,1,1,3,Dormant / Churned
106994,2,39,25118.11,3,4,4,11,Power Users
106996,113,7,1733.11,1,2,2,5,Dormant / Churned
106997,115,28,14614.47,1,4,4,9,"At-Risk (was frequent, going quiet)"
107003,113,1,357.18,1,1,1,3,Dormant / Churned
107004,3,45,35263.43,3,4,4,11,Power Users
107005,24,4,1346.84,2,2,2,6,Casual / New
107006,119,1,378.24,1,1,1,3,Dormant / Churned
107007,1,92,51515.66,4,4,4,12,Power Users
107009,3,32,18409.91,3,4,4,11,Power Users
107010,116,4,4022.04,1,2,2,5,Dormant / Churned
107011,12,4,1555.17,2,2,2,6,Casual / New
107019,0,30,19206.76,4,4,4,12,Power Users
107020,0,93,56960.53,4,4,4,12,Power Users
107022,2,31,15026.369999999999,3,4,4,11,Power Users
107024,0,33,18823.77,4,4,4,12,Power Users
107025,68,5,2728.55,1,2,2,5,Dormant / Churned
107028,1,88,45464.95,4,4,4,12,Power Users
107029,1,37,15205.43,4,4,4,12,Power Users
107030,83,3,2134.19,1,1,2,4,Dormant / Churned
107031,68,5,3730.63,1,2,2,5,Dormant / Churned
107033,0,27,10524.51,4,4,3,11,Power Users
107034,18,4,1024.2,2,2,1,5,Casual / New
107042,127,1,558.25,1,1,1,3,Dormant / Churned
107044,6,88,41793.61,3,4,4,11,Power Users
107045,0,86,42478.79,4,4,4,12,Power Users
107048,11,27,13873.76,2,4,4,10,"At-Risk (was frequent, going quiet)"
107049,3,76,49719.29,3,4,4,11,Power Users
107050,45,4,1842.53,1,2,2,5,Dormant / Churned
107051,0,88,46778.159999999996,4,4,4,12,Power Users
107052,0,85,47756.89,4,4,4,12,Power Users
107053,25,7,4630.22,2,2,3,7,Casual / New
107055,0,101,57540.82,4,4,4,12,Power Users
107056,55,7,5916.82,1,2,3,6,Dormant / Churned
107057,0,30,16352.24,4,4,4,12,Power Users
107062,3,85,58599.86,3,4,4,11,Power Users
107064,128,1,297.49,1,1,1,3,Dormant / Churned
107067,112,2,728.5699999999999,1,1,1,3,Dormant / Churned
107070,3,86,47867.21,3,4,4,11,Power Users
107071,86,6,1907.08,1,2,2,5,Dormant / Churned
107073,2,7,2342.94,3,2,2,7,Regular Users
107075,129,2,1705.47,1,1,2,4,Dormant / Churned
107077,11,4,1376.56,2,2,2,6,Casual / New
107082,132,1,137.97,1,1,1,3,Dormant / Churned
107083,0,74,45538.02,4,4,4,12,Power Users
107085,0,88,53245.35,4,4,4,12,Power Users
107087,70,2,212.73,1,1,1,3,Dormant / Churned
107088,99,1,272.53,1,1,1,3,Dormant / Churned
107089,4,39,19633.31,3,4,4,11,Power Users
107091,134,1,1853.52,1,1,2,4,Dormant / Churned
107092,0,100,51525.47,4,4,4,12,Power Users
107093,27,34,16992.52,2,4,4,10,"At-Risk (was frequent, going quiet)"
107094,103,4,1378.72,1,2,2,5,Dormant / Churned
107095,7,33,18874.6,2,4,4,10,"At-Risk (was frequent, going quiet)"
107097,19,38,24173.260000000002,2,4,4,10,"At-Risk (was frequent, going quiet)"
107098,8,32,11631.3,2,4,3,9,"At-Risk (was frequent, going quiet)"
107099,11,42,20586.59,2,4,4,10,"At-Risk (was frequent, going quiet)"
107100,0,34,21800.79,4,4,4,12,Power Users
107102,77,9,2776.02,1,3,2,6,"At-Risk (was frequent, going quiet)"
107103,105,6,1815.3,1,2,2,5,Dormant / Churned
107106,20,7,3401.13,2,2,2,6,Casual / New
107110,0,12,5231.44,4,3,3,10,Power Users
107111,78,20,9640.24,1,3,3,7,"At-Risk (was frequent, going quiet)"
107113,53,2,1184.5,1,1,1,3,Dormant / Churned
107114,9,36,14111.51,2,4,4,10,"At-Risk (was frequent, going quiet)"
107115,1,25,13724.07,4,3,4,11,Power Users
107116,38,10,5406.83,1,3,3,7,"At-Risk (was frequent, going quiet)"
107117,40,5,2451.08,1,2,2,5,Dormant / Churned
107119,62,2,1358.0700000000002,1,1,2,4,Dormant / Churned
107121,128,1,190.75,1,1,1,3,Dormant / Churned
107123,59,6,3354.5699999999997,1,2,2,5,Dormant / Churned
107124,16,32,13195.23,2,4,3,9,"At-Risk (was frequent, going quiet)"
107127,19,12,5127.9,2,3,3,8,"At-Risk (was frequent, going quiet)"
107129,24,6,2369.76,2,2,2,6,Casual / New
107130,132,1,686.27,1,1,1,3,Dormant / Churned
107135,30,8,3662.97,2,2,2,6,Casual / New
107136,57,2,970.6600000000001,1,1,1,3,Dormant / Churned
107138,3,29,21088.79,3,4,4,11,Power Users
107139,13,81,43293.39,2,4,4,10,"At-Risk (was frequent, going quiet)"
107140,2,7,2912.96,3,2,2,7,Regular Users
107144,7,35,21106.29,2,4,4,10,"At-Risk (was frequent, going quiet)"
107145,5,6,1331.4,3,2,2,7,Regular Users
107146,20,23,13585.939999999999,2,3,4,9,"At-Risk (was frequent, going quiet)"
107148,5,101,49542.31,3,4,4,11,Power Users
107150,30,10,3205.4,2,3,2,7,"At-Risk (was frequent, going quiet)"
107151,110,11,2855.89,1,3,2,6,"At-Risk (was frequent, going quiet)"
107157,14,12,5136.63,2,3,3,8,"At-Risk (was frequent, going quiet)"
107158,22,5,1617.6399999999999,2,2,2,6,Casual / New
107159,118,2,518.22,1,1,1,3,Dormant / Churned
107160,4,34,20134.67,3,4,4,11,Power Users
107161,80,4,821.19,1,2,1,4,Dormant / Churned
107164,120,1,225.68,1,1,1,3,Dormant / Churned
107165,123,1,526.27,1,1,1,3,Dormant / Churned
107166,8,45,19608.38,2,4,4,10,"At-Risk (was frequent, going quiet)"
107170,0,39,21476.13,4,4,4,12,Power Users
107171,123,1,210.18,1,1,1,3,Dormant / Churned
107173,119,1,139.71,1,1,1,3,Dormant / Churned
107175,51,25,10827.85,1,3,3,7,"At-Risk (was frequent, going quiet)"
107177,3,34,19829.2,3,4,4,11,Power Users
107178,6,29,14714.74,3,4,4,11,Power Users
107181,112,1,1272.45,1,1,1,3,Dormant / Churned
107186,140,1,1919.4,1,1,2,4,Dormant / Churned
107190,31,10,4992.24,1,3,3,7,"At-Risk (was frequent, going quiet)"
107191,12,6,4672.35,2,2,3,7,Casual / New
107195,16,24,15845.48,2,3,4,9,"At-Risk (was frequent, going quiet)"
107196,0,34,12401.710000000001,4,4,3,11,Power Users
107197,80,4,3670.13,1,2,2,5,Dormant / Churned
107199,0,40,22862.989999999998,4,4,4,12,Power Users
107201,12,31,14988.8,2,4,4,10,"At-Risk (was frequent, going quiet)"
107203,66,22,11005.47,1,3,3,7,"At-Risk (was frequent, going quiet)"
107204,110,2,683.09,1,1,1,3,Dormant / Churned
107205,132,1,197.43,1,1,1,3,Dormant / Churned
107207,2,32,18781.73,3,4,4,11,Power Users
107209,9,44,30170.97,2,4,4,10,"At-Risk (was frequent, going quiet)"
107210,12,34,20117.65,2,4,4,10,"At-Risk (was frequent, going quiet)"
107212,4,30,17938.62,3,4,4,11,Power Users
107213,40,3,1260.6100000000001,1,1,1,3,Dormant / Churned
107214,1,91,49316.22,4,4,4,12,Power Users
107218,1,96,52232.87,4,4,4,12,Power Users
107220,2,37,14932.76,3,4,4,11,Power Users
107226,4,24,14255.62,3,3,4,10,Power Users
107228,16,5,1695.53,2,2,2,6,Casual / New
107232,4,43,25433.43,3,4,4,11,Power Users
107233,2,26,11419.35,3,4,3,10,Power Users
107235,102,2,887.72,1,1,1,3,Dormant / Churned
107237,48,6,2666.3599999999997,1,2,2,5,Dormant / Churned
107239,0,32,17669.85,4,4,4,12,Power Users
107240,6,8,4515.18,3,2,3,8,Regular Users
107243,36,7,2596.12,1,2,2,5,Dormant / Churned
107244,11,34,10716.74,2,4,3,9,"At-Risk (was frequent, going quiet)"
107245,5,30,18557.84,3,4,4,11,Power Users
107248,116,2,1734.8200000000002,1,1,2,4,Dormant / Churned
107250,0,90,45099.53,4,4,4,12,Power Users
107251,25,29,18139.63,2,4,4,10,"At-Risk (was frequent, going quiet)"
107252,12,14,6324.42,2,3,3,8,"At-Risk (was frequent, going quiet)"
107253,8,26,11269.75,2,4,3,9,"At-Risk (was frequent, going quiet)"
107254,2,88,45971.46,3,4,4,11,Power Users
107256,37,5,3073.19,1,2,2,5,Dormant / Churned
107258,0,10,5557.66,4,3,3,10,Power Users
107260,0,102,56832.229999999996,4,4,4,12,Power Users
107261,115,7,4367.91,1,2,3,6,Dormant / Churned
107266,0,30,14174.41,4,4,4,12,Power Users
107267,0,24,10117.68,4,3,3,10,Power Users
107270,7,11,4121.58,2,3,2,7,"At-Risk (was frequent, going quiet)"
107271,0,23,10158.28,4,3,3,10,Power Users
107272,1,36,22055.23,4,4,4,12,Power Users
107275,17,10,11158.21,2,3,3,8,"At-Risk (was frequent, going quiet)"
107276,28,8,3991.15,2,2,2,6,Casual / New
107280,0,71,41608.74,4,4,4,12,Power Users
107281,28,4,619.47,2,2,1,5,Casual / New
107283,13,39,34678.159999999996,2,4,4,10,"At-Risk (was frequent, going quiet)"
107286,128,1,449.42,1,1,1,3,Dormant / Churned
107287,108,2,1745.45,1,1,2,4,Dormant / Churned
107290,3,84,46884.37,3,4,4,11,Power Users
107291,114,1,542.68,1,1,1,3,Dormant / Churned
107292,2,64,34704.32,3,4,4,11,Power Users
107296,4,34,16200.79,3,4,4,11,Power Users
107297,4,74,45319.74,3,4,4,11,Power Users
107301,25,6,2752.54,2,2,2,6,Casual / New
107302,35,2,1316.11,1,1,2,4,Dormant / Churned
107306,10,8,3885.94,2,2,2,6,Casual / New
107312,3,27,17230.37,3,4,4,11,Power Users
107314,0,31,22679.13,4,4,4,12,Power Users
107316,11,9,4334.17,2,3,3,8,"At-Risk (was frequent, going quiet)"
107318,2,37,18644.27,3,4,4,11,Power Users
107319,104,2,1709.94,1,1,2,4,Dormant / Churned
107320,1,36,14543.34,4,4,4,12,Power Users
107322,2,46,20174.13,3,4,4,11,Power Users
107323,71,2,1632.71,1,1,2,4,Dormant / Churned
107325,89,1,144.91,1,1,1,3,Dormant / Churned
107326,7,32,11363.68,2,4,3,9,"At-Risk (was frequent, going quiet)"
107329,1,105,68238.16,4,4,4,12,Power Users
107331,96,3,3117.3300000000004,1,1,2,4,Dormant / Churned
107335,22,11,5952.76,2,3,3,8,"At-Risk (was frequent, going quiet)"
107336,20,30,14643.49,2,4,4,10,"At-Risk (was frequent, going quiet)"
107337,53,15,12284.5,1,3,3,7,"At-Risk (was frequent, going quiet)"
107338,3,18,5869.42,3,3,3,9,Power Users
107340,0,31,16669.25,4,4,4,12,Power Users
107341,15,7,4776.299999999999,2,2,3,7,Casual / New
107343,0,29,11490.529999999999,4,4,3,11,Power Users
107348,14,27,21839.5,2,4,4,10,"At-Risk (was frequent, going quiet)"
107350,5,83,52846.65,3,4,4,11,Power Users
107352,29,6,3156.36,2,2,2,6,Casual / New
107353,0,89,38719.56,4,4,4,12,Power Users
107355,116,2,677.76,1,1,1,3,Dormant / Churned
107356,128,1,378.31,1,1,1,3,Dormant / Churned
107359,136,1,132.32,1,1,1,3,Dormant / Churned
107361,28,3,1654.21,2,1,2,5,Casual / New
107363,51,4,1131.95,1,2,1,4,Dormant / Churned
107369,135,1,49.59,1,1,1,3,Dormant / Churned
107371,1,34,17482.5,4,4,4,12,Power Users
107373,85,3,774.98,1,1,1,3,Dormant / Churned
107375,7,77,49591.16,2,4,4,10,"At-Risk (was frequent, going quiet)"
107378,57,26,15548.21,1,4,4,9,"At-Risk (was frequent, going quiet)"
107380,25,28,17228.45,2,4,4,10,"At-Risk (was frequent, going quiet)"
107381,0,93,54862.86,4,4,4,12,Power Users
107382,14,11,4920.68,2,3,3,8,"At-Risk (was frequent, going quiet)"
107384,5,33,15309.82,3,4,4,11,Power Users
107385,50,7,3926.56,1,2,2,5,Dormant / Churned
107386,5,37,17876.649999999998,3,4,4,11,Power Users
107387,30,5,4127.47,2,2,2,6,Casual / New
107390,30,5,2542.82,2,2,2,6,Casual / New
107391,0,75,45369.68,4,4,4,12,Power Users
107392,105,1,251.1,1,1,1,3,Dormant / Churned
107393,23,9,2772.39,2,3,2,7,"At-Risk (was frequent, going quiet)"
107395,13,8,5441.9400000000005,2,2,3,7,Casual / New
107396,3,28,15258.15,3,4,4,11,Power Users
107398,0,74,44006.17,4,4,4,12,Power Users
107399,3,26,11443.82,3,4,3,10,Power Users
107401,0,22,8079.33,4,3,3,10,Power Users
107402,86,24,12415.119999999999,1,3,3,7,"At-Risk (was frequent, going quiet)"
107403,4,35,18438.01,3,4,4,11,Power Users
107405,44,2,654.27,1,1,1,3,Dormant / Churned
107408,14,5,1691.27,2,2,2,6,Casual / New
107410,14,9,4631.47,2,3,3,8,"At-Risk (was frequent, going quiet)"
107414,0,26,12500.78,4,4,3,11,Power Users
107418,3,38,21933.54,3,4,4,11,Power Users
107419,10,7,4355.54,2,2,3,7,Casual / New
107420,100,9,5920.66,1,3,3,7,"At-Risk (was frequent, going quiet)"
107425,115,12,5474.39,1,3,3,7,"At-Risk (was frequent, going quiet)"
107427,21,10,7840.29,2,3,3,8,"At-Risk (was frequent, going quiet)"
107428,7,33,17555.47,2,4,4,10,"At-Risk (was frequent, going quiet)"
107429,114,1,474.47,1,1,1,3,Dormant / Churned
107430,129,1,182.51,1,1,1,3,Dormant / Churned
107431,6,36,19081.97,3,4,4,11,Power Users
107433,25,15,9046.960000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
107434,70,7,3046.0699999999997,1,2,2,5,Dormant / Churned
107438,1,38,23914.57,4,4,4,12,Power Users
107439,16,9,7237.3,2,3,3,8,"At-Risk (was frequent, going quiet)"
107442,79,16,11928.84,1,3,3,7,"At-Risk (was frequent, going quiet)"
107443,0,35,16859.85,4,4,4,12,Power Users
107444,0,32,17000.14,4,4,4,12,Power Users
107453,17,3,864.54,2,1,1,4,Casual / New
107457,19,4,2630.03,2,2,2,6,Casual / New
107458,16,36,14398.45,2,4,4,10,"At-Risk (was frequent, going quiet)"
107460,50,4,2042.74,1,2,2,5,Dormant / Churned
107461,2,97,48990.25,3,4,4,11,Power Users
107465,11,34,18441.21,2,4,4,10,"At-Risk (was frequent, going quiet)"
107468,53,11,5524.63,1,3,3,7,"At-Risk (was frequent, going quiet)"
107470,6,35,19208.51,3,4,4,11,Power Users
107473,85,4,1189.67,1,2,1,4,Dormant / Churned
107475,4,85,52182.36,3,4,4,11,Power Users
107476,2,84,46335.1,3,4,4,11,Power Users
107478,6,27,11627.84,3,4,3,10,Power Users
107479,17,29,10081.55,2,4,3,9,"At-Risk (was frequent, going quiet)"
107480,8,35,26485.79,2,4,4,10,"At-Risk (was frequent, going quiet)"
107481,108,1,113.0,1,1,1,3,Dormant / Churned
107483,77,21,18057.82,1,3,4,8,"At-Risk (was frequent, going quiet)"
107487,43,24,11298.01,1,3,3,7,"At-Risk (was frequent, going quiet)"
107490,10,10,4622.23,2,3,3,8,"At-Risk (was frequent, going quiet)"
107493,0,28,20813.489999999998,4,4,4,12,Power Users
107494,6,5,3624.03,3,2,2,7,Regular Users
107498,107,1,878.18,1,1,1,3,Dormant / Churned
107499,6,30,17848.989999999998,3,4,4,11,Power Users
107501,2,31,12771.13,3,4,3,10,Power Users
107502,122,1,562.99,1,1,1,3,Dormant / Churned
107504,4,41,26082.93,3,4,4,11,Power Users
107505,79,8,2409.68,1,2,2,5,Dormant / Churned
107506,33,7,5178.56,1,2,3,6,Dormant / Churned
107508,0,27,13869.99,4,4,4,12,Power Users
107509,130,1,472.28,1,1,1,3,Dormant / Churned
107510,5,27,13322.97,3,4,4,11,Power Users
107514,127,1,177.58,1,1,1,3,Dormant / Churned
107515,2,87,42641.19,3,4,4,11,Power Users
107516,5,42,19927.77,3,4,4,11,Power Users
107519,61,2,613.69,1,1,1,3,Dormant / Churned
107520,119,2,782.88,1,1,1,3,Dormant / Churned
107521,121,2,833.3299999999999,1,1,1,3,Dormant / Churned
107523,0,32,21246.03,4,4,4,12,Power Users
107525,92,2,1995.2099999999998,1,1,2,4,Dormant / Churned
107526,16,14,7793.81,2,3,3,8,"At-Risk (was frequent, going quiet)"
107528,126,1,308.77,1,1,1,3,Dormant / Churned
107529,57,3,631.5699999999999,1,1,1,3,Dormant / Churned
107531,22,6,4735.92,2,2,3,7,Casual / New
107532,49,6,4184.79,1,2,2,5,Dormant / Churned
107534,68,2,396.65999999999997,1,1,1,3,Dormant / Churned
107537,2,94,51533.89,3,4,4,11,Power Users
107538,97,2,369.76,1,1,1,3,Dormant / Churned
107544,31,8,4042.3500000000004,1,2,2,5,Dormant / Churned
107545,0,30,11277.48,4,4,3,11,Power Users
107546,88,4,3080.96,1,2,2,5,Dormant / Churned
107547,8,32,13557.689999999999,2,4,4,10,"At-Risk (was frequent, going quiet)"
107548,1,75,39016.68,4,4,4,12,Power Users
107549,51,7,3457.3900000000003,1,2,2,5,Dormant / Churned
107552,0,27,13846.33,4,4,4,12,Power Users
107553,1,37,15970.61,4,4,4,12,Power Users
107555,50,9,4975.89,1,3,3,7,"At-Risk (was frequent, going quiet)"
107558,2,31,11205.89,3,4,3,10,Power Users
107560,1,89,53718.76,4,4,4,12,Power Users
107561,1,30,19302.11,4,4,4,12,Power Users
107564,58,7,3419.76,1,2,2,5,Dormant / Churned
107566,49,4,3114.9,1,2,2,5,Dormant / Churned
107567,41,3,457.28000000000003,1,1,1,3,Dormant / Churned
107569,46,4,1935.4,1,2,2,5,Dormant / Churned
107570,57,4,1733.1100000000001,1,2,2,5,Dormant / Churned
107572,1,28,11669.02,4,4,3,11,Power Users
107574,6,33,16014.78,3,4,4,11,Power Users
107576,105,1,571.95,1,1,1,3,Dormant / Churned
107577,77,7,2608.01,1,2,2,5,Dormant / Churned
107578,5,10,4067.6200000000003,3,3,2,8,Regular Users
107579,110,3,2738.62,1,1,2,4,Dormant / Churned
